time,ref_pose_x,ref_pose_y,ref_pose_z,ref_pose_roll,ref_pose_pitch,ref_pose_yaw,actual_pose_x,actual_pose_y,actual_pose_z,actual_pose_roll,actual_pose_pitch,actual_pose_yaw,ref_twist_vx,ref_twist_vy,ref_twist_vz,ref_twist_wx,ref_twist_wy,ref_twist_wz,actual_twist_vx,actual_twist_vy,actual_twist_vz,actual_twist_wx,actual_twist_wy,actual_twist_wz,error_3d_mm
1781506843.2277756,-0.04632038626235701,0.7830314891355754,0.38211874226978376,-0.05035586126867906,0.018606724357287607,-0.07002916165843831,-0.04633601483622951,0.7829750946209144,0.38208867909976907,-0.05030464848768168,0.01857960582125151,-0.06985160238162753,-4.620600836072861e-05,2.670899457759816e-05,-3.3184614784363716e-05,-0.0013046114030730348,0.0001514614312720931,-0.0010946369523740652,-0.00020912079389255988,0.00018488885949622806,6.547422731664217e-05,3.8577520970038695e-05,-0.0003499047275454631,0.00030508693505957137,0.06579048408751734
1781506843.237781,-0.046319580113329914,0.7830339104795829,0.3821194956295127,-0.05038714231463902,0.018625658865944805,-0.07005158377346477,-0.04633287209756892,0.782982820097127,0.38209306615025407,-0.05030431237337654,0.018594268319186646,-0.06987349441340461,-4.835906930078327e-05,2.687903257214587e-05,-2.531516319939496e-05,-0.0014991272538443113,0.00035369537356265537,-0.0012091562946312294,6.50850789390547e-05,0.00019572156564406107,5.8789492849918045e-05,9.343167817489655e-06,-0.0006971164523052218,2.129977570482106e-05,0.059037457587365276
1781506843.247769,-0.046316508203952785,0.7830251424172584,0.38212225669545574,-0.05032698920008996,0.018574845130787,-0.06994548097152384,-0.04633287209756892,0.782982820097127,0.38209306615025407,-0.05030431237337654,0.018594268319186646,-0.06987349441340461,2.4080751716365153e-06,-6.005725665624505e-06,-7.799781208227028e-06,-0.0007003151647814442,-0.0002972500250987968,5.1581431960526355e-05,0.00013162924535600116,0.00022514402156831865,0.00012298954269670935,0.0002736087897658421,-0.0007802450573321577,-0.00023374896771923768,0.05395408904570314
1781506843.2577603,-0.046313784340701304,0.7830176413277519,0.3821246264661054,-0.05027575730715354,0.018532371183532348,-0.06985630292159893,-0.04633287209756892,0.782982820097127,0.38209306615025407,-0.05030431237337654,0.018594268319186646,-0.06987349441340461,4.313206302581692e-05,-3.232862806335845e-05,6.359928357707612e-06,-8.262154666367923e-05,-0.0007768482540350063,0.0009947949298731353,-1.222019067909731e-05,0.0002108287179175987,0.00011552648634017225,0.000238077833191514,-0.0004882814262671889,-0.00025746835795213745,0.05072390068892235
1781506843.2678022,-0.04631135880114497,0.7830112708739215,0.3821266509314739,-0.050232611312836,0.018497309572450327,-0.06978224654160468,-0.04633287209756892,0.782982820097127,0.38209306615025407,-0.05030431237337654,0.018594268319186646,-0.06987349441340461,7.527766010448146e-05,-5.3050310861150686e-05,1.7646376294523292e-05,0.0003824578640558857,-0.001114933079880466,0.0016742806166836004,-9.430774779913397e-05,-1.76537315951028e-05,-0.00028850444383441304,-0.0005311118533624327,0.0004428146890028569,-0.0005448846369544651,0.04899189884887791
1781506843.2778103,-0.046309192972910564,0.78300590239664,0.382128371718314,-0.050196704179007026,0.018468762300589248,-0.06972154702711526,-0.04633287209756892,0.782982820097127,0.38209306615025407,-0.05030431237337654,0.018594268319186646,-0.06987349441340461,0.00010012943802222368,-6.901292018151163e-05,2.648323618005736e-05,0.0007204578938409837,-0.0013377317586290207,0.0021375651116344084,0.00010642989295449524,1.6751889099652892e-05,-6.365016792373224e-05,-0.0003149400643910937,0.0004962973064167237,-0.0007437144514838885,0.04837330494628615
1781506843.2877772,-0.0463072566638921,0.7830014158825067,0.382129826361846,-0.05016720325529119,0.01844587803956932,-0.06967251654956569,-0.046327532731929744,0.7829898886814636,0.3820942561870374,-0.050308087997087456,0.01858939856149755,-0.06989645726295422,0.00011881103647840924,-8.095281061543129e-05,3.3241660555885464e-05,0.0009539894919822608,-0.0014680513433860947,0.002426176393224523,8.780497259584962e-05,-1.9015314680243797e-05,-2.6210137777639735e-05,-0.00011608780147760163,-9.011874114767914e-05,-0.00032351795111167336,0.04253507534811998
1781506843.2977788,-0.046310619256875664,0.7829971094595407,0.38213072958767763,-0.050078581683198044,0.018423023059105148,-0.06965039474893794,-0.046327532731929744,0.7829898886814636,0.3820942561870374,-0.050308087997087456,0.01858939856149755,-0.06989645726295422,0.0001035124736918477,-6.325479734390317e-05,3.464511483677654e-05,0.001812874150952795,-0.0015690873561380126,0.0023899633538920916,-3.0250115113788852e-05,-4.1142554120467386e-05,-7.537490974498263e-05,-0.00033034885159916326,2.3315894152980254e-05,0.00011619211738809877,0.040847450700215185
1781506843.3077953,-0.046312787444171104,0.7829986583028433,0.38213852752496347,-0.05004735586604799,0.018416739057633746,-0.06966099801784645,-0.046327532731929744,0.7829898886814636,0.3820942561870374,-0.050308087997087456,0.01858939856149755,-0.06989645726295422,8.660565419773864e-05,-3.484391422398634e-05,8.17362999546566e-05,0.001957985874895643,-0.0014605196734204832,0.0020100232564407216,0.00010452801191104196,0.00011214777642160929,6.599110405406037e-05,-0.00010461620241000456,0.00044816555705143345,-4.27165398390091e-05,0.0474792705503426
1781506843.3178387,-0.04631457976803806,0.7830001670123747,0.3821451618327686,-0.05002292533884901,0.018412700591387443,-0.06967182731879977,-0.046327532731929744,0.7829898886814636,0.3820942561870374,-0.050308087997087456,0.01858939856149755,-0.06989645726295422,7.193593183821332e-05,-1.1594912243799866e-05,0.00011850415717385454,0.002013116496679992,-0.0013391990681203237,0.0016703256262758312,0.0002750223404325929,7.104105272932102e-05,0.00016800355069619254,0.00048295549112628805,0.00031421716080097485,5.650062207529097e-05,0.05352390239142818
