time,ref_p_x,ref_p_y,ref_p_z,ref_p_roll,ref_p_pitch,ref_p_yaw,ref_p_qx,ref_p_qy,ref_p_qz,ref_p_qw,act_p_x,act_p_y,act_p_z,act_p_roll,act_p_pitch,act_p_yaw,act_p_qx,act_p_qy,act_p_qz,act_p_qw,ref_t_vx,ref_t_vy,ref_t_vz,ref_t_wx,ref_t_wy,ref_t_wz,act_t_vx,act_t_vy,act_t_vz,act_t_wx,act_t_wy,act_t_wz,cmd_t_vx,cmd_t_vy,cmd_t_vz,cmd_t_wx,cmd_t_wy,cmd_t_wz,wb_p_eskf_x,wb_p_eskf_y,wb_p_eskf_z,wb_p_eskf_roll,wb_p_eskf_pitch,wb_p_eskf_yaw,wb_p_eskf_qx,wb_p_eskf_qy,wb_p_eskf_qz,wb_p_eskf_qw,wb_t_raw_vx,wb_t_raw_vy,wb_t_raw_vz,wb_t_raw_wx,wb_t_raw_wy,wb_t_raw_wz,wb_t_eskf_vx,wb_t_eskf_vy,wb_t_eskf_vz,wb_t_eskf_wx,wb_t_eskf_wy,wb_t_eskf_wz,js_j1_v,js_j2_v,js_j3_v,js_j4_v,js_j5_v,js_j6_v,time_norm,tracking_error_pos_mm,tracking_error_ori_deg
1782101819.8910182,-0.08222943583921334,0.8135206976169622,0.3834333618465915,-0.056646329427380744,0.06775042705102763,-0.04980016949554449,-0.02745144819093565,0.03454933396308872,-0.02391440359982308,0.9987396371504398,-0.08223580547652803,0.8135772778564678,0.38343714666628026,-0.05676134088402529,0.06776827946769926,-0.04989940120216976,-0.027506936055935995,0.03456098845920914,-0.02396170937356922,0.998736573391319,0.0003013276694053222,-0.00012082533510055063,3.7456333251936384e-05,0.00038468379132534366,-0.0008520921874749581,0.0017076817675819673,-0.0001498496226275894,-0.00046642371323404994,-0.00048785189261483976,-0.00028019207637135484,0.00027139752382739914,0.0001998072872098653,0.0021131893711672854,-0.001638813464250384,0.001833451411892464,0.008147334489957057,-0.005229158688662885,0.00977521634741567,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.0003002007839181041,0.000464835727960118,-0.00033592274149715914,0.00271311974875585,0.0031458915532078854,0.002088503464609371,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,4.579515907682409e-05,0.00029724839492525733,0.0007670824338634457,-5.4863507408868496e-05,-0.0003561094632272886,0.00041097297063615707,0.0,0.057063303813479314,0.008468892512410415
1782101819.9010108,-0.08222581637330813,0.8135221656831964,0.3834346589270262,-0.056644660731656644,0.0677372668110996,-0.04977324332404889,-0.027451249921549386,0.034542372921480546,-0.023901178023898836,0.9987401999718284,-0.08223580547652803,0.8135772778564678,0.38343714666628026,-0.05676134088402529,0.06776827946769926,-0.04989940120216976,-0.027506936055935995,0.03456098845920914,-0.02396170937356922,0.998736573391319,0.0003013276694053222,-0.00012082533510055063,3.7456333251936384e-05,0.00038468379132534366,-0.0008520921874749581,0.0017076817675819673,3.741429095449032e-05,-0.0003193172517443166,-0.00017279850957565762,0.00015437997498708933,-0.0006309275359265494,0.0003913741157474261,0.0015534268153036097,-0.00206953511099386,0.0008576489372732854,0.006371972739511927,-0.0032859467144816493,0.011452730130398926,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,-0.00047261439658920657,0.0002520891939174807,0.0006679224086363147,-0.005839251515745995,-0.00037628268672416356,-0.003313908806260269,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,0.0,0.0005500998034107536,0.0007122189264545771,-0.0010683283896818657,-0.0003561094632272886,0.0003561094632272886,0.009992599487304688,0.05606534288167075,0.009672423910637091
1782101819.9110136,-0.08221980210224558,0.8135252887040823,0.3834326914259122,-0.0566251274414586,0.06775322848086662,-0.049740555538665826,-0.02744185420780076,0.03454966138432481,-0.023884959628788914,0.998740594068048,-0.08223580547652803,0.8135772778564678,0.38343714666628026,-0.05676134088402529,0.06776827946769926,-0.04989940120216976,-0.027506936055935995,0.03456098845920914,-0.02396170937356922,0.998736573391319,0.0003347824142103203,-2.845311141676368e-05,-9.693624256052033e-07,0.0006055813178677732,-0.0004814004800952486,0.0019763383851993106,-1.2163699233569627e-07,-0.00032993892442494637,-0.00010114123743463523,0.00024478296873601884,-0.0001757922012860489,0.0003202321731106284,0.0021136081566264413,-0.0015581675564637742,0.0006002679077664232,0.008032195781588836,-0.002412237496398572,0.014288975822875413,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,-0.0012907382777471842,3.605403882255996e-05,0.00192145714252591,-0.015907304139054983,-0.004848732916533007,-0.009097691300235326,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,0.0,0.0008032573320354596,0.0007122189264545771,-0.0007652240263633782,-0.0003561094632272886,0.0007122189264545771,0.019995450973510742,0.05457865077970047,0.011613185307623433
1782101819.921009,-0.08222569566855223,0.8135351588339326,0.383443252622151,-0.05671125468387703,0.06772977859924345,-0.04978208927785871,-0.027484448838442165,0.034539551095678536,-0.02390455446716065,0.9987393037013625,-0.08223580547652803,0.8135772778564678,0.38343714666628026,-0.05676134088402529,0.06776827946769926,-0.04989940120216976,-0.027506936055935995,0.03456098845920914,-0.02396170937356922,0.998736573391319,0.00020368641561684667,3.8017646269195154e-05,0.00017623507163476782,-0.0008596178801371048,-0.0007478184750559036,0.0009522915050239325,5.525137795059212e-05,-0.00018514672090833606,5.98892844204116e-05,0.0004982670545844906,0.0001664587958569471,0.0003148228784596273,0.0008477813562181736,-0.0015194367449716387,0.0007180604484659637,-0.003154738000024537,-0.00589099122317693,0.00852599892390476,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,-0.0010931494144925226,-0.0008670997038337801,2.206003590310814e-05,0.00016401115574920036,0.009474073067796232,-0.010939276809515033,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,-5.2415504631397154e-05,0.0005420812852191175,0.0006494241139753786,-0.0014244378529091543,-0.0003561094632272886,0.0014244378529091543,0.02999091148376465,0.043743604946652775,0.007461110456984655
1782101819.9310114,-0.08223121829494824,0.8135386739562068,0.38345041203413227,-0.05677241054255304,0.06775278905224136,-0.049855065020716585,-0.027513430343721508,0.03455277612040972,-0.023939604168335044,0.9987372087618231,-0.08223580547652803,0.8135772778564678,0.38343714666628026,-0.05676134088402529,0.06776827946769926,-0.04989940120216976,-0.027506936055935995,0.03456098845920914,-0.02396170937356922,0.998736573391319,4.458718954830672e-05,2.437304148864274e-05,0.00027067782384765246,-0.0016403210469270988,-0.00018087991920901522,-0.0003741597204665395,-0.0001876844312777551,-0.0002211123678211774,0.0001375476967405626,0.0008922494666293282,0.00019505475938502647,0.0008998291067610375,0.0010270907181390806,-0.0008411178561761214,0.001210945629448328,-0.010430141631620794,-0.002520082963708689,-0.002443390632281255,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.0016194136514899055,-0.0008796356465543348,-0.0033755649596581153,0.019589437507269977,-0.00247488497596241,0.012462748040057748,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,0.0,0.0003347589867466937,0.0004010478950133658,-0.0024927662425910197,-0.0004010478950133658,0.0021815952111498083,0.0399932861328125,0.04107643283510166,0.00280377705552909
1782101819.9410088,-0.08223576935199817,0.8135413472957579,0.3834558940072836,-0.056820039069188366,0.06777181338357718,-0.04991406664971906,-0.027535948873886447,0.034563658252382855,-0.023967966841106983,0.9987355313662024,-0.08223764070472173,0.8135616314772571,0.3834376171864916,-0.05673924714304945,0.06777244258609794,-0.049878252292770105,-0.027496214743986003,0.034562511829711,-0.02395146931295128,0.9987370615274695,-6.617088503070066e-05,1.380133667021116e-05,0.0003209102639722021,-0.0020867466962681785,0.0002149533621992091,-0.0012586299720259973,-9.281657455327448e-05,-0.0001302272627978918,0.0001365230040688156,0.0008231384548473249,0.0004331796443841928,0.0010510606861577248,0.00013418607355391663,-0.0007012745486030378,0.0016331407225900231,-0.014747405740914139,-0.00031473531577134767,-0.010301535531185763,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.0001881296301337338,0.0010233196336407258,-0.0004911576748993412,0.010236443912237023,0.0017823149419837515,0.0014933680381147701,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,-0.00029724839492525733,0.0005516080928684418,0.0006608374181889255,-0.0035097131240072344,-0.0003561094632272886,0.0035097131240072344,0.04999065399169922,0.027367721103008728,0.004934926889499341
1782101819.9510078,-0.08223352944220247,0.8135350834839146,0.38344660461163493,-0.056776030164707246,0.06777135644852805,-0.049894481085292784,-0.02751431661992564,0.03456263323417163,-0.023958953655174885,0.9987363792836464,-0.08223764070472173,0.8135616314772571,0.3834376171864916,-0.05673924714304945,0.06777244258609794,-0.049878252292770105,-0.027496214743986003,0.034562511829711,-0.02395146931295128,0.9987370615274695,-1.4414641269369855e-05,-4.064822037007923e-05,0.00011300561062790456,-0.001044882389177727,0.00015404920625410303,-0.000732870205336835,-0.00018211976373225548,-0.00016688936677020037,-2.4281051891700443e-05,0.000335278755113392,2.725160840734245e-05,0.0014220264015461742,0.000568805142645955,-0.0010958613488476119,0.0005939647733014811,-0.007628400896168758,0.00025789841355314394,-0.008239996062820045,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,-0.00010407244424730374,0.00013279782246458757,0.0020181083691870423,-0.014383635200206142,0.0006524000015316615,-0.0010602178783926729,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,-4.554555468281365e-05,0.00029724839492525733,0.0006576544500523945,-0.003561094632272886,0.0003015449868251059,0.0029034401822204915,0.05998969078063965,0.028327940989875747,0.0022460336106722104
1782101819.9610023,-0.08223207713584771,0.8135335350883769,0.38344076837561836,-0.056718543112215164,0.06778509566815316,-0.0498872364111875,-0.027485556832161716,0.034568705597964884,-0.023956128912856797,0.9987370287750513,-0.08223764070472173,0.8135616314772571,0.3834376171864916,-0.05673924714304945,0.06777244258609794,-0.049878252292770105,-0.027496214743986003,0.034562511829711,-0.02395146931295128,0.9987370615274695,-8.894670132596387e-07,8.983099377430498e-06,-3.964810362839919e-06,6.084029434357051e-05,0.0003469592164060851,-0.0004816348682368963,8.87704913421474e-05,-0.00017669909781940996,0.0002556279050516579,0.0005280058760206672,2.6198459779134967e-05,0.000505041504975439,5.86469304002449e-05,-0.000714123243738684,-0.0007566715999225688,-0.0005325408832918767,0.0011016283832290424,-0.003918777207437277,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.0006104551323921476,-5.9881192694949696e-05,-0.0008732617817833643,0.007293523786118642,-0.002468070904072504,0.005806960059788198,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,-0.00029724839492525733,0.0005944967898505147,0.0003561094632272886,-0.001780547316136443,0.0,0.0011942351655986378,0.06998419761657715,0.02881475940621546,0.0015101187588291924
1782101819.9710138,-0.08223102216851304,0.813536358841601,0.3834446497400046,-0.05674962843744035,0.06778954171269835,-0.049886368792667175,-0.027501037331967227,0.03457128611263468,-0.02395509346742989,0.9987365381416415,-0.08223764070472173,0.8135616314772571,0.3834376171864916,-0.05673924714304945,0.06777244258609794,-0.049878252292770105,-0.027496214743986003,0.034562511829711,-0.02395146931295128,0.9987370615274695,9.651714834530732e-06,1.7144465970284582e-05,6.276545581462691e-05,-0.00045972287790909533,0.00036204435685140623,-0.0003843729334706788,4.939309597591079e-05,-6.50044436490876e-05,0.0004191187681751021,0.0004951527617702671,-0.0002799130064221145,2.0386444856539664e-05,0.00018177651474738187,-0.0008940855908920986,-0.0010846601200619871,-0.004215310457245512,0.003273442960820718,-0.0019037353570216912,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.00041200940393037577,-0.0003881031728496001,-0.002316286519122593,0.018226357102610193,-0.0023751695315370244,0.005300462902700463,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,0.0,0.0003479149101042145,0.0,0.0,0.0,-0.0003561094632272886,0.07999563217163086,0.027054906088633198,0.0012216447785372514
1782101819.9810064,-0.08222819302196165,0.8135340421515573,0.38343977913996663,-0.05670294173603519,0.06778547409692215,-0.04985210370352076,-0.027478368340893566,0.034568224999601826,-0.02393884887754232,0.9987376575498278,-0.08223764070472173,0.8135616314772571,0.3834376171864916,-0.05673924714304945,0.06777244258609794,-0.049878252292770105,-0.027496214743986003,0.034562511829711,-0.02395146931295128,0.9987370615274695,6.397919660010183e-05,2.859101384537651e-05,-3.084097219912903e-05,0.0003429944632741014,0.0002043346001241911,0.00023442665692005355,8.900566256893883e-05,-0.00027534649899622747,-0.00020505321865035042,-0.0006857151698831534,0.00019686587784000566,-0.00011858280880550625,0.0006739215794119665,-0.00019351557341288787,0.0007739120051613978,0.005755896188269386,0.0013745790638459428,0.00204297246949182,-0.08732582889402159,0.8096701317801139,0.31121991616256783,-0.056697455500312605,0.06776527655847153,-0.049781704348093786,-0.027477106247965455,0.03455710662837851,-0.023904082949291888,0.9987389097417134,0.0006815748261364331,-0.0005066759333779887,0.0016643352037807317,-0.017647140605072293,-0.0031004621365966173,0.008265997332154305,3.068838847132969e-05,-3.1724451079808884e-05,-1.7593218092542167e-05,4.253216134205231e-05,-2.5327549169930027e-05,0.0005287617113625821,-0.00025323003213608645,0.00029724839492525733,0.0003561094632272886,0.0006594840561824022,0.0004088443334994636,-5.2734870272175044e-05,0.08998823165893555,0.02924215527167323,0.0025897824371562813
