time,ref_p_x,ref_p_y,ref_p_z,ref_p_roll,ref_p_pitch,ref_p_yaw,ref_p_qx,ref_p_qy,ref_p_qz,ref_p_qw,act_p_x,act_p_y,act_p_z,act_p_roll,act_p_pitch,act_p_yaw,act_p_qx,act_p_qy,act_p_qz,act_p_qw,ref_t_vx,ref_t_vy,ref_t_vz,ref_t_wx,ref_t_wy,ref_t_wz,act_t_vx,act_t_vy,act_t_vz,act_t_wx,act_t_wy,act_t_wz,cmd_t_vx,cmd_t_vy,cmd_t_vz,cmd_t_wx,cmd_t_wy,cmd_t_wz,wb_p_eskf_x,wb_p_eskf_y,wb_p_eskf_z,wb_p_eskf_roll,wb_p_eskf_pitch,wb_p_eskf_yaw,wb_p_eskf_qx,wb_p_eskf_qy,wb_p_eskf_qz,wb_p_eskf_qw,wb_t_raw_vx,wb_t_raw_vy,wb_t_raw_vz,wb_t_raw_wx,wb_t_raw_wy,wb_t_raw_wz,wb_t_eskf_vx,wb_t_eskf_vy,wb_t_eskf_vz,wb_t_eskf_wx,wb_t_eskf_wy,wb_t_eskf_wz,js_j1_v,js_j2_v,js_j3_v,js_j4_v,js_j5_v,js_j6_v,time_norm,tracking_error_pos_mm,tracking_error_ori_deg
1782104669.1958296,-0.007432532394038816,0.6292085668444302,0.3831964413580539,-0.07362545011378042,0.04894554448155075,-0.24215826035960053,-0.033570411318056465,0.028718756201396346,-0.11977150903116576,0.9918180509299973,-0.007429771356775139,0.6292216582859522,0.38320733986184097,-0.07354264274323938,0.048907505524817596,-0.2420175594313059,-0.033533676963682695,0.028692578395817164,-0.11970367275145084,0.9918282407675781,-0.00018076639472405055,2.7503488590363955e-05,1.4619120252283801e-05,-0.00038184807229213285,0.000651035832226458,-0.0016804309778128345,2.850737409299536e-05,6.051483692788039e-05,0.0001536020378248191,-6.167510596358343e-05,0.00037399277985612924,-0.0003927744803378923,-0.0009793977323704988,-0.00084510917200138,-0.0012348950845325116,-0.005295132886081027,0.004193601120179393,-0.01184430651855363,-0.012146135200262684,0.6248803865855774,0.31098106336178294,-0.07363660950469894,0.04894380385124159,-0.24216287118936267,-0.03357598494692244,0.028718638923883936,-0.11977366970715538,0.9918176046863778,0.0006079130881471777,0.000461817830378038,0.002028747347984493,-0.01419763533433847,-0.0013883191595425908,0.006049123343569961,-0.00017969797467695436,4.1767343485594536e-05,4.050244501144871e-05,-0.0005435487341262339,0.0005982047538238923,-0.0016805845026398633,0.0,0.0,-0.00019316858103053924,0.001231269271878615,0.00016294088219674934,-0.0007122189264545771,0.0,0.017256493058941547,0.00940787883154655
1782104669.2058244,-0.007433791636561131,0.6292147712649808,0.3832020283671614,-0.07366525123184349,0.0489393363441224,-0.24217470535924934,-0.033590290239957674,0.028718337919058944,-0.11977921530481346,0.9918164593561277,-0.007429771356775139,0.6292216582859522,0.38320733986184097,-0.07354264274323938,0.048907505524817596,-0.2420175594313059,-0.033533676963682695,0.028692578395817164,-0.11970367275145084,0.9918282407675781,-0.0001769557644893151,7.837699744614778e-05,0.00010693466615655382,-0.000958570151437363,0.000462608345076948,-0.0016809785399343508,2.7223963154693693e-05,-0.00010954040151025775,-0.00014272894812195037,-0.000636840708369598,0.0003227488829653249,-0.00029593821656268633,-0.0009876152093688559,0.0003381027198257063,0.0007634939631222214,-0.006944445726680696,0.0032011645469324944,-0.013124081163305256,-0.012148523466085557,0.6248827558736012,0.31098676473578263,-0.07368198750539155,0.048941041082601625,-0.24218806748395266,-0.03359829434745016,0.028720410089146893,-0.11978556764252554,0.9918153608964664,-0.0006223474423128418,-0.00045529562648198964,0.0012189849363137702,-0.013164820575043699,0.003849639279416122,-0.006497021628885611,-0.00019036859031265364,7.419554342808148e-05,0.00012792319567270826,-0.001183463282524325,0.0004878796215649798,-0.0018291395779523301,0.0,0.000136061871254235,0.0,0.0014244378529091543,0.0003561094632272886,-0.0010683283896818657,0.009994745254516602,0.009581528226198172,0.011294156422302979
1782104669.2158353,-0.0074369990104491916,0.6292189122085282,0.3832079008083108,-0.07373308980802629,0.04894624630713573,-0.24222886720788622,-0.033622733976871065,0.02872673722419527,-0.11980496378129386,0.9918120068751614,-0.007429771356775139,0.6292216582859522,0.38320733986184097,-0.07354264274323938,0.048907505524817596,-0.2420175594313059,-0.033533676963682695,0.028692578395817164,-0.11970367275145084,0.9918282407675781,-0.0002313231243336867,6.14279504468691e-05,0.00019200927696850261,-0.0018701488109512576,0.0005650425823247595,-0.0022815324109033645,0.00012912109295912694,-0.00012915095542890035,-0.00016639671223689007,-0.0006878658571835418,0.00018296133304141347,-0.0007449944287048506,-0.0018063442690346414,0.000556751841113877,0.0013633145093403952,-0.01364895399606254,0.004723400255440804,-0.01641834313621506,-0.012153498357416716,0.6248824822574274,0.31099292379709065,-0.0737487861519019,0.04894776722235855,-0.24224110587402314,-0.03363024959043472,0.02872863744039084,-0.11981077744912501,0.9918109946390393,-0.0008384292182358468,-0.0007295097714054182,-2.303775513577081e-05,-0.004492505916117429,0.00225929251392115,-0.007988159595632113,-0.00023876892176961603,5.7027979010082504e-05,0.00020630626627814633,-0.0020262562444760836,0.000577059137463063,-0.002368041315760598,5.4453180587544866e-05,0.0,0.0,0.0021366567793637313,0.0,-0.001780547316136443,0.02000570297241211,0.007752069387764558,0.016051569621783897
1782104669.225785,-0.007439400073677251,0.6292220431205138,0.3832124470032418,-0.07378573881850205,0.04895134779332522,-0.24226991840214895,-0.03364794300773709,0.028733110969774454,-0.11982446410958493,0.9918086116112308,-0.007429771356775139,0.6292216582859522,0.38320733986184097,-0.07354264274323938,0.048907505524817596,-0.2420175594313059,-0.033533676963682695,0.028692578395817164,-0.11970367275145084,0.9918282407675781,-0.00025629797645914163,4.666947266990077e-05,0.00023996454259587004,-0.0023937676847542895,0.000605348767151697,-0.0025717024195472814,3.5141168330486327e-06,-0.00023745833962445333,-9.461841067009855e-05,-0.0008192452315123419,0.00037523112630500255,-0.0007009584387371034,-0.00155173284859358,0.00041722357942427856,0.0002795734815181428,-0.019635123015541895,0.005239913670664631,-0.01984884002210018,-0.012156955338516247,0.6248822004961363,0.3109973202626952,-0.07379659071481995,0.04895233658524265,-0.2422781428005862,-0.03365314620667322,0.028734389813383318,-0.11982836713947036,0.9918079264170525,-0.00031160641491918763,-0.000524806106100448,-0.000752914744652232,0.00289331521667522,-0.003284178149812941,-0.001824460215730848,-0.00025729655048459753,4.324086838930331e-05,0.0002454946787013672,-0.002457393987322662,0.0006042130147140654,-0.0025891225972010457,0.00029724839492525733,0.00029724839492525733,0.0003561094632272886,0.003204985169045597,0.0003561094632272886,-0.0024927662425910197,0.029955387115478516,0.010906107468246693,0.01974019619374034
1782104669.2358248,-0.007441126294781137,0.6292243222262498,0.3832158520298314,-0.07382528675495915,0.048954951281487524,-0.24229989085832304,-0.03366690520336371,0.028737771503224097,-0.1198386880547256,0.9918061145346797,-0.007428193849998266,0.6292170300209129,0.38320356675094536,-0.07356891261084463,0.04891397804146114,-0.24204115925879105,-0.03354597276171597,0.028697755642980362,-0.11971487168156873,0.9918263235218107,-0.0002599371138918619,3.417449296740911e-05,0.0002601182065171443,-0.002625643192708176,0.0006012097057454068,-0.0026351873680522317,3.262036228186893e-05,-0.00021529860696002,-0.00022079896643755655,-0.001067610077855773,0.00035378550314760844,-0.0013027902807867951,-0.0016610969061311815,0.001319399496629739,0.0025553784604409966,-0.018153972561601124,0.004852098460854594,-0.018611815935669206,-0.012159678726178071,0.6248811466218958,0.3109989052648593,-0.07382135937925402,0.048949161607372144,-0.2423040553331286,-0.03366524989519898,0.028734735780043142,-0.11984092421143716,0.9918059884593993,-0.0001608094937340886,-0.0001823557971899255,-0.0006624403167089215,0.003986296536509478,-0.003693811986728325,-5.86837943573256e-05,-0.00026055374020412234,1.8978168168943642e-05,0.00023202412371004896,-0.002447788509779365,0.00048636484200620595,-0.0025996688045136274,0.0004557948966770872,0.0,-0.00016616761459390818,0.004439481173321371,-0.0003561094632272886,-0.003561094632272886,0.03999519348144531,0.019270507622921092,0.020487490946464057
1782104669.2458236,-0.007445650972111436,0.6292202777217082,0.38321191701235285,-0.07380993551866005,0.04893232073577125,-0.24231616886216123,-0.03366043497268232,0.02872590553791078,-0.1198474286929172,0.9918056217345075,-0.007428193849998266,0.6292170300209129,0.38320356675094536,-0.07356891261084463,0.04891397804146114,-0.24204115925879105,-0.03354597276171597,0.028697755642980362,-0.11971487168156873,0.9918263235218107,-0.0002623473687130102,-2.5224553717717004e-05,0.00015030469842451863,-0.0019304488773350587,0.00015230672997585792,-0.0024963532195460604,-8.834224818816733e-05,-0.00014774242764030877,-0.0002086691827373799,-0.0015237363981435452,-0.00010090948894293454,-0.0012183226714902423,-0.0016288711517921666,0.0005191430240161154,0.0018300799059500176,-0.013306792505108625,0.0034790389267110914,-0.018868319589164843,-0.012162283164454002,0.6248779204577996,0.31099480501659976,-0.07380540484167335,0.04892685580830069,-0.24231911560342032,-0.033658478262252906,0.02872297414946866,-0.11984906316432316,0.9918055755136546,-0.00021694313431578382,0.00023232173817834908,-0.00012429060365342964,0.0016291334138984898,-0.0012930768188284215,-0.0007131442900476959,-0.0002587677349375659,-3.68542047779382e-05,0.00012575116516932744,-0.0017598301462761845,5.91012816759148e-05,-0.00242955461668147,0.000891745184775772,-0.00015915159709210653,-0.0003561094632272886,0.005341641948409329,-0.00019066676483311777,-0.0049855324851820395,0.04999399185180664,0.01962206764088431,0.020464762699823166
1782104669.255822,-0.007449047136760191,0.6292168367731115,0.3832085229047356,-0.0737946776637657,0.04891391662737887,-0.24232609253376125,-0.0336538454047458,0.028716033569633127,-0.11985293306403304,0.9918054660776222,-0.007428193849998266,0.6292170300209129,0.38320356675094536,-0.07356891261084463,0.04891397804146114,-0.24204115925879105,-0.03354597276171597,0.028697755642980362,-0.11971487168156873,0.9918263235218107,-0.0002502923197918321,-6.438945752126188e-05,6.761633890305828e-05,-0.0013558601683186585,-0.00016157907775224759,-0.002271397127410902,9.919301760972533e-05,-0.00042714057923017707,-0.0005483871185922719,-0.0020419301077154997,0.001643256198813246,-0.0025010828531795357,-0.002465024729636551,0.0012046393726767213,0.0023863388502376125,-0.008701961510931628,-0.005160340465457245,-0.013899745901154125,-0.012164654004649788,0.6248770748544645,0.31099247237541594,-0.07379285705366839,0.048911858031249325,-0.2423311549812404,-0.03365299508945107,0.028714989006174953,-0.11985551040192936,0.9918052137058055,-0.0002730740979152395,0.0006469794978045584,0.0004138334453402063,-0.0007279172969082825,0.00110754385934055,-0.001367573574879385,-0.0002552065050832871,-4.4673711059051914e-05,6.689107583874374e-05,-0.0012559146997168503,-0.0001812541828544943,-0.0022459238198879704,0.000724717846280479,0.0,0.0,0.00767840078676247,-0.00020010205898941051,-0.005497649352647207,0.059992313385009766,0.02143502679915616,0.020327188718758722
1782104669.2658231,-0.007453075569781303,0.6292198499525796,0.3832091073738999,-0.07378854961422793,0.0489069875330721,-0.2423431323870398,-0.03365098330140111,0.028712517640205607,-0.11986160820778191,0.991804616611283,-0.007428193849998266,0.6292170300209129,0.38320356675094536,-0.07356891261084463,0.04891397804146114,-0.24204115925879105,-0.03354597276171597,0.028697755642980362,-0.11971487168156873,0.9918263235218107,-0.0002668331326486012,1.9724017130625006e-06,6.517515284529736e-05,-0.0010194505309166605,-0.00022780414093808636,-0.0021856557099449382,-6.575473410345703e-05,-0.00042979553985295104,-0.0005534546303193973,-0.00223790366081754,0.0008401296643163202,-0.0017535196736307497,-0.0020312869672361794,0.0016336153436931962,0.0024440573541022023,-0.006229929284923401,-0.0025863894658208425,-0.017416791642428944,-0.012163923613521414,0.6248786719077539,0.310988645046424,-0.07375047688490642,0.048908853902110666,-0.24231116131581992,-0.033632448301266105,0.02871062430980986,-0.11984626324780706,0.9918071537675925,0.004173495204929062,-0.0017094180501975537,-0.0045240888730094155,0.037705708998031356,-0.005714065092784367,0.035417348443279026,-0.00020139491064667732,-1.1166987379894395e-05,-6.821494976053195e-06,-0.00037125085108426496,-0.00022475297355528483,-0.0015548675260939008,0.000891745184775772,0.0,0.0,0.007122189264545772,0.0,-0.005697751411636617,0.06999349594116211,0.025646646889819064,0.020894641356578057
1782104669.275822,-0.007444523594466187,0.6292085653213942,0.38319563633353143,-0.07366037683545527,0.04891327071030083,-0.24223550099019453,-0.03358858476801012,0.028706143696905995,-0.11980994902297493,0.9918131580103415,-0.007428193849998266,0.6292170300209129,0.38320356675094536,-0.07356891261084463,0.04891397804146114,-0.24204115925879105,-0.03354597276171597,0.028697755642980362,-0.11971487168156873,0.9918263235218107,-4.653375035048118e-05,-4.226167452556082e-05,-0.00017720333112562265,0.001162729618609982,-0.0002175323109715022,-6.209178946966912e-05,-6.253399267447104e-05,-0.00027449889976856914,-0.0002455867883897376,-0.001788745616777124,0.00023121226722175737,-0.0014713871489716493,-0.0007149467977839443,0.00029179845415161374,-0.00039856806726209273,0.006654603873134473,-0.0010655868429125714,-0.004720652803864818,-0.012154057333605986,0.6248768793679039,0.3109794864488686,-0.07366549120724605,0.04890214671708093,-0.24221494381858275,-0.033592092216457516,0.028700589463249444,-0.11979990086134336,0.9918144135452996,-0.0003756318298593235,0.0007684565055012124,0.0043570578473749585,-0.039680623415428024,-0.003871740077137818,-0.004237816945997171,-6.614608069643453e-06,-3.8713718559195984e-05,-0.00015581040489858372,0.0010055097641894282,-0.0004135374284410764,0.0002632317928566999,0.000891745184775772,0.0,-0.00019009164797302282,0.006243952522836928,-0.00016601781525426575,-0.005531733596382351,0.07999229431152344,0.020030057730514778,0.012072520818705405
1782104669.2858267,-0.00743945008958596,0.6292110412904102,0.38319827614341956,-0.07367751028744893,0.04887600466637454,-0.24216663323334311,-0.03360033493050357,0.028687536681301935,-0.11977628707934204,0.9918173641276926,-0.0074282047538016815,0.6292017753076309,0.3831855210553337,-0.0736614581632379,0.04891702576536483,-0.24212527183067023,-0.03359047488475391,0.028706218940400867,-0.11975519580640939,0.9918197044163476,8.71977685681287e-05,-3.037580941602728e-05,-0.00010553574622791313,0.000636033684416124,-0.0008741612007061701,0.001027761707343383,0.00016602210641703164,-0.0003576699874591718,-0.0003406335593289705,-0.0021103818409711644,0.0005756366877087907,-0.0026789383903394236,-0.000795763446798381,0.0014621902734050676,0.001027726800415311,0.008255720479151796,-0.007669581541895359,0.01123523306807859,-0.01214947324540451,0.624878655060236,0.3109848767244069,-0.0737003819287941,0.048877926353222016,-0.24217591850230555,-0.033611427141735276,0.028690015353568292,-0.11978052563309083,0.9918164045404959,-0.0018424110628720983,0.0011399889998349826,0.0028026368611144036,-0.018165148876596038,0.009080235460835237,-0.017334884790212737,6.962286918397518e-05,-3.2553331282749264e-06,-4.189556390175734e-05,0.00023737611824005238,-0.0007887601444348752,0.0008281521105983245,0.000891745184775772,-0.00013775964791089328,-0.00019107067711621837,0.008711665903565995,-0.00038214135423243674,-0.007452266836767912,0.0899970531463623,0.019365130669450063,0.003431181917057112
