time,ref_pose_x,ref_pose_y,ref_pose_z,ref_pose_roll,ref_pose_pitch,ref_pose_yaw,actual_pose_x,actual_pose_y,actual_pose_z,actual_pose_roll,actual_pose_pitch,actual_pose_yaw,ref_twist_vx,ref_twist_vy,ref_twist_vz,ref_twist_wx,ref_twist_wy,ref_twist_wz,actual_twist_vx,actual_twist_vy,actual_twist_vz,actual_twist_wx,actual_twist_wy,actual_twist_wz,error_3d_mm
1781533539.1972606,0.06624009588096734,0.8196221351692101,0.3683798106106856,-0.07352732847064043,0.3933922161190433,-0.024054635170075066,0.06618291518553698,0.8194755674557186,0.36832222748231913,-0.07317845824685774,0.39309779007989243,-0.024037902311000503,1.4142890320097528e-05,0.00022815073965537792,4.406814203268192e-05,-0.0005457459105143099,0.0009318228646225311,-0.0023300599143878625,1.9424791143406598e-05,0.00026342283489789076,-6.644619927964794e-05,-0.0021236481283858776,0.003292103568963447,-0.0006523167912482078,0.1675337077739944
1781533539.2072756,0.06624243641969192,0.819620278258116,0.3683848701438412,-0.07347041531079294,0.39336112313420935,-0.02406006064412737,0.06618291518553698,0.8194755674557186,0.36832222748231913,-0.07317845824685774,0.39309779007989243,-0.024037902311000503,4.13354191963965e-05,0.00022866032229560765,6.640809350227442e-05,0.0001578644138272758,0.0004955933724436524,-0.0021551689121307007,-2.6714796488317834e-05,0.00010999620005201066,-0.00028928873582254207,-0.0028515493385328017,0.0027778955729042087,-0.0012291666434274145,0.16854701625481017
1781533539.2172134,0.06624442514249294,0.8196186412571184,0.3683891665769928,-0.0734218584998568,0.39333466340178425,-0.024062452338920032,0.06618291518553698,0.8194755674557186,0.36832222748231913,-0.07317845824685774,0.39309779007989243,-0.024037902311000503,6.264108959499695e-05,0.00022617204309987145,8.350054879684531e-05,0.0006807377801682249,0.00015518145510555524,-0.0019651346068179,0.00016499893435646773,0.0001721725703495651,-0.0001248402507648989,-0.0029188308319857063,0.0025090032975109895,-0.0016237519365437554,0.16951232948500597
1781533539.2272646,0.06624611619923511,0.8196172170661998,0.3683927908093893,-0.07338089203573975,0.3933123991963141,-0.024062505274505697,0.06617314016432091,0.8194843206330853,0.3683158832890319,-0.07329354795439248,0.39326248958095866,-0.02409638011762616,7.895098357802802e-05,0.00022130868993117852,9.616387628047955e-05,0.001053877803781975,-0.0001041210519907568,-0.001768956087233181,9.193379166969115e-05,-0.00014408549357715868,-0.0006546712252156714,-0.0033185870778262372,0.00203257619406474,-0.0012996049315218928,0.17000508902349507
1781533539.237272,0.06624732437072092,0.8196084750666625,0.368389049547471,-0.07340657194245695,0.39332639857330265,-0.024031470802517906,0.06617314016432091,0.8194843206330853,0.3683158832890319,-0.07329354795439248,0.39326248958095866,-0.02409638011762616,7.661194501352828e-05,0.00013358842175451176,6.925215048518201e-05,0.0005286269142233259,3.6717501140797474e-05,-0.0012525403759847294,-0.00010120906352534057,-4.394347030672901e-06,-0.0004035645858615914,-0.0024599451769046843,0.001591972876689243,-0.0006906326832570726,0.16208306891849342
1781533539.2472277,0.06624830296585621,0.8196008916171862,0.3683858089261449,-0.07342817925167014,0.39333822443886457,-0.024004123752944646,0.06617314016432091,0.8194843206330853,0.3683158832890319,-0.07329354795439248,0.39326248958095866,-0.02409638011762616,7.376347651850034e-05,6.147624458667202e-05,4.677064446602105e-05,0.00012060354951703127,0.00014123655135669146,-0.0008313225097241199,9.023442531806064e-05,0.00015945039143684382,0.00021206334110298924,-0.0010268206775867442,0.0006869360724177563,-0.0005263589084996044,0.15533137414748124
1781533539.257203,0.06624908202639425,0.8195943214831661,0.3683830133651314,-0.07344614366112422,0.3933480980103172,-0.02398028808335857,0.06617314016432091,0.8194843206330853,0.3683158832890319,-0.07329354795439248,0.39326248958095866,-0.02409638011762616,7.054214434024771e-05,2.807558347733542e-06,2.813046345108539e-05,-0.0001884163123786923,0.0002156820203553122,-0.0004929629523114521,0.0001278431876496407,0.00012028195757602883,-0.00015804187198160637,-0.0011661519451706594,0.00037554773229929233,-0.0005453958686691767,0.14957874364626791
1781533539.2672355,0.06624968911388629,0.8195886385939268,0.36838061198674915,-0.07346088684762189,0.3933562384804188,-0.02395973578560106,0.06617314016432091,0.8194843206330853,0.3683158832890319,-0.07329354795439248,0.39326248958095866,-0.02409638011762616,6.706230475709978e-05,-4.432566247258644e-05,1.2810185039725646e-05,-0.00041479735480500233,0.00026555687065275705,-0.000225948072156669,0.00015133615632827003,0.0003859714906910983,2.622601360451117e-05,-0.0001638446575644321,-9.715752272714787e-05,-0.0002761955538369852,0.1446782047921126
1781533539.2772832,0.06625014927204691,0.8195837332773893,0.36837855844795087,-0.07347281293311868,0.39336285752847466,-0.023942206154710214,0.06617892151102056,0.8194905114954727,0.36830534413186355,-0.07339063617047194,0.3933129622922331,-0.024175092780769816,6.34190354704218e-05,-8.160129558760635e-05,3.491587906803265e-07,-0.000573063164097941,0.00029565678227898995,-1.969821392193598e-05,9.475489441055962e-06,0.00034778005281602207,0.0001738300591883099,0.00024144419785829363,0.00013804857443042618,-8.994101068047513e-05,0.1382896621033861
1781533539.2872875,0.06625048505289534,0.819579509902539,0.3683768107331577,-0.07348230182296397,0.3933681554113089,-0.023927421121566744,0.06617892151102056,0.8194905114954727,0.36830534413186355,-0.07339063617047194,0.3933129622922331,-0.024175092780769816,5.969073312655417e-05,-0.00011049120182428642,-9.658642731118094e-06,-0.0006759602962364763,0.0003101162386737816,0.00013537689112401934,0.0003057240901222879,0.0004494125085393992,0.0003283819918976508,0.00051697683434653,-0.0003609919882680772,-3.8537989161207425e-05,0.1347201992521685
